CL,C7,26.03254308,-9.574701841,25.66664243,C6,20.71474862,-13.89068746,7.920076621,,,,
CL,C7,26.65771762,-11.27707949,23.16642579,C6,21.43788776,-16.05282427,5.226990204,,,,
CL,C7,26.04779124,-13.03404138,20.27920967,C6,20.98949116,-18.14233852,2.423242289,,,,
CL,C7,24.1894833,-13.92850039,17.87920113,C6,19.61452009,-19.30583158,0.032848432,,,,
CL,C7,22.01686653,-14.24944331,16.14446542,C6,17.51305425,-19.13675142,-1.20692837,,,,
CL,C7,19.90671802,-14.00342798,15.80324231,C6,15.31679175,-18.65721985,-1.860429741,,,,
CL,C7,17.22205821,-13.78319135,16.54807527,C6,13.04334966,-18.24246691,-2.337385447,,,,
CL,C7,14.55953283,-13.2905656,17.18136337,C6,11.26150797,-16.92972814,-1.511556018,,,,
CL,C7,13.04996505,-12.18892965,19.07862522,C6,11.06352555,-14.83247745,1.486069191,,,,
CL,C7,13.22802421,-10.72095455,22.1439066,C6,11.4565542,-12.03748579,3.946356079,,,,
CL,C7,14.57773225,-9.368313709,24.72508416,C6,12.39613174,-8.719561817,5.379458233,,,,
CL,C7,16.56048485,-7.981235948,25.78512951,C6,14.145256,-6.630139788,6.582948862,,,,
LF,C6,0,-22.92998678,10.94438027,C5,0,-25.86247251,-1.165046307,,,,
LF,C6,9.836496008,-13.82600442,15.5526561,C5,9.44455773,-15.1689749,-1.246839904,,,,
LF,C6,8.589458494,-15.38617441,14.34764175,C5,7.900358529,-16.73315318,-1.189941558,,,,
LF,C6,7.435330099,-17.26020517,13.19563121,C5,6.347832942,-18.31427758,-0.95278711,,,,
LF,C6,6.259180354,-18.99981413,11.88372023,C5,5.052288032,-20.24193071,-1.518858203,,,,
LF,C6,4.940416162,-20.43085685,10.83758706,C5,3.966933576,-22.57343905,-2.838322513,,,,
LF,C6,3.397789231,-21.67222852,10.54089017,C5,2.775448172,-24.46978175,-3.153357151,,,,
LF,C6,1.71417114,-22.622534,10.8258355,C5,1.377630882,-25.32491023,-1.792865239,,,,
CL,C6,15.474926,-7.872908316,19.91992239,C5,14.89813691,-5.352997728,7.616970981,,,,
CL,C6,17.35533945,-7.763918747,20.97012224,C5,17.33065986,-5.649745049,7.252064869,,,,
CL,C6,19.21561909,-8.648961861,20.50255284,C5,19.12306657,-8.078395207,6.953830834,,,,
CL,C6,20.68119228,-10.39928663,19.12407129,C5,20.09501973,-10.68235402,5.090662716,,,,
CL,C6,21.40475087,-12.82567124,17.26395946,C5,20.34156196,-13.3567127,2.540260034,,,,
CL,C6,20.9047614,-15.33252234,15.44862495,C5,19.53532418,-15.3427768,0.126417297,,,,
CL,C6,19.62668427,-15.93799077,12.99957483,C5,17.66412143,-17.28661063,-0.50407019,,,,
CL,C6,17.80289715,-16.40767047,12.18321444,C5,15.37050695,-17.96168303,-0.699212902,,,,
CL,C6,15.78616106,-17.07471917,12.08779434,C5,13.04318077,-17.14307422,-1.393683444,,,,
CL,C6,13.82227622,-16.69701274,12.11405953,C5,10.72357172,-16.22614192,-1.456585373,,,,
CL,C6,12.08951067,-14.9985086,12.77605206,C5,8.933195834,-14.36689599,0.136417041,,,,
CL,C6,10.69943926,-13.62504556,14.83257382,C5,8.756920168,-12.89796404,3.059719935,,,,
CL,C6,10.47125614,-12.02856231,17.26244608,C5,9.94901482,-10.6015933,5.351510275,,,,
CL,C6,11.66753969,-9.863914584,18.67594443,C5,10.86044937,-7.254394842,6.566460446,,,,
CL,C6,13.53285278,-8.223458595,19.19604421,C5,12.5687799,-5.131613542,7.17124562,,,,
LF,C5,0,-25.71847695,7.309963367,C4,0,-23.66637646,-4.972436945,,,,
LF,C5,9.228477882,-14.60140445,13.86126012,C4,9.713302067,-11.88444442,-1.265114233,,,,
LF,C5,7.813236109,-14.81399218,12.35013583,C4,8.53889997,-13.85189148,-2.325298907,,,,
LF,C5,6.63962197,-16.31357837,10.8896972,C4,7.189637634,-15.85694718,-2.858503629,,,,
LF,C5,5.571854464,-18.59363168,9.580441742,C4,5.965702637,-17.8664599,-3.627818518,,,,
LF,C5,4.474111972,-21.13306207,8.464549363,C4,4.790000464,-19.96959561,-4.759087624,,,,
LF,C5,3.212197534,-23.45980152,7.758092119,C4,3.512242316,-22.06998401,-5.713327452,,,,
LF,C5,1.715194721,-25.08459592,7.313315301,C4,1.983612811,-23.44826619,-5.542172974,,,,
CL,C5,17.40864357,-1.364463591,21.20038237,C4,18.7258631,-1.050076185,5.244771557,,,,
CL,C5,19.63564697,-1.123265913,20.08532108,C4,20.80425146,-1.899015783,4.108013899,,,,
CL,C5,21.06250506,-3.017688995,18.30172113,C4,22.26120344,-3.522768909,2.076850594,,,,
CL,C5,21.11530653,-6.07953988,16.28649961,C4,22.80290182,-6.118699199,0.253225829,,,,
CL,C5,20.32531535,-9.141345186,14.57731758,C4,22.33617449,-8.999796949,-1.183453883,,,,
CL,C5,19.01786981,-11.60678849,13.10886794,C4,20.94335961,-11.52046386,-1.35035964,,,,
CL,C5,17.22586926,-14.03992803,13.17697974,C4,19.22985928,-12.97934036,0.3456947,,,,
CL,C5,15.04557485,-15.48578098,13.56338468,C4,16.90575653,-13.39318638,0.308617099,,,,
CL,C5,12.69875274,-15.23341747,12.94018744,C4,14.6245563,-12.9287261,0.350229371,,,,
CL,C5,10.63705855,-14.05267634,13.72530525,C4,12.48853123,-11.86171715,0.033331644,,,,
CL,C5,9.897025683,-12.2718613,16.34325024,C4,11.06148101,-9.85370202,1.038223211,,,,
CL,C5,10.4116369,-9.410484569,18.31869703,C4,11.82332561,-7.595033169,3.008414934,,,,
CL,C5,11.60576238,-7.238167851,20.40225636,C4,12.80965003,-5.046203163,4.415325867,,,,
CL,C5,13.30109562,-4.940357401,21.59262272,C4,14.48371472,-2.832965798,5.143965293,,,,
CL,C5,15.29292941,-2.877952269,21.51216207,C4,16.49883271,-1.395155296,5.449565822,,,,
LF,C4,0,-23.9339505,8.439108844,C3,0,-24.07177771,-6.530761559,,,,
LF,C4,10.39454195,-11.47934077,11.44063833,C3,11.80964615,-12.10565455,-3.90186315,,,,
LF,C4,9.094899191,-13.56605141,10.95904563,C3,9.860931716,-13.46101449,-3.799945523,,,,
LF,C4,7.663602053,-15.42566107,10.3210164,C3,8.034034679,-15.08176136,-3.652746065,,,,
LF,C4,6.114951376,-17.13402341,9.696537824,C3,6.347241295,-16.90948324,-3.763638041,,,,
LF,C4,4.576224614,-18.86858607,9.069711891,C3,4.800597051,-18.85462624,-4.065804569,,,,
LF,C4,3.296646359,-20.93660739,8.413010481,C3,3.343428093,-20.78488781,-4.673985455,,,,
LF,C4,1.863399106,-22.93132811,8.175370261,C3,1.830672557,-22.7736374,-5.654015637,,,,
CL,C4,17.68450213,-2.155582719,17.7562567,C3,18.33583802,-1.069505141,4.931723522,,,,
CL,C4,20.10957746,-2.383125834,17.7947982,C3,20.6671082,-2.676073917,6.184685288,,,,
CL,C4,21.94745173,-3.914848111,16.89150673,C3,22.58489066,-4.212628683,4.741023182,,,,
CL,C4,23.08978529,-6.044915063,15.4042585,C3,24.07462917,-5.987784707,2.42351631,,,,
CL,C4,22.62695819,-8.13743217,12.97753107,C3,24.67962221,-7.972669256,-0.275015958,,,,
CL,C4,21.32991558,-10.01917363,11.0411093,C3,23.74620437,-10.10801252,-2.798526545,,,,
CL,C4,19.59864754,-11.35994689,9.388865217,C3,22.16185041,-12.33848585,-3.54768885,,,,
CL,C4,17.31614723,-11.92554117,8.807842659,C3,19.64771767,-13.3422904,-3.30167467,,,,
CL,C4,15.03104676,-12.32279092,8.831179675,C3,17.00758261,-12.86114673,-2.597264662,,,,
CL,C4,12.74421287,-12.58191139,9.338313775,C3,14.82005514,-11.65903823,-3.445081792,,,,
CL,C4,11.31282906,-11.11734085,10.58915521,C3,12.60023104,-10.33678966,-2.935173865,,,,
CL,C4,11.39863408,-8.7590944,12.92183464,C3,11.63952029,-8.607470238,-0.374914204,,,,
CL,C4,12.17651296,-6.681982636,15.28825416,C3,12.48241661,-6.095794539,1.557594818,,,,
CL,C4,13.60486326,-4.454318725,16.37175237,C3,13.71605656,-3.793623668,3.293242365,,,,
CL,C4,15.64338262,-2.70008795,16.52891873,C3,15.85946048,-2.317304971,4.610482915,,,,
LF,C3,0,-22.97819769,7.408247983,C2,0,-20.18823906,-10.76950073,,,,
LF,C3,11.14278916,-13.12884882,8.865198316,C2,13.58516405,-11.70625966,-8.171326925,,,,
LF,C3,9.829544859,-14.86207019,8.146205401,C2,12.15900826,-13.38902757,-9.180049188,,,,
LF,C3,8.364051561,-16.49464981,7.740235894,C2,10.36852445,-14.88887892,-9.74581584,,,,
LF,C3,6.769508243,-17.98164356,7.588633206,C2,8.399947037,-16.22230742,-9.988671221,,,,
LF,C3,5.080576914,-19.29034823,7.509231165,C2,6.402826412,-17.49095141,-9.810086208,,,,
LF,C3,3.444229942,-20.62688326,7.182606795,C2,4.403343937,-18.75494782,-9.864735471,,,,
LF,C3,1.810020915,-22.0516323,6.973397183,C2,2.267678157,-19.77181684,-10.34253726,,,,
CL,C3,17.50840768,-6.499959423,15.83541697,C2,19.1536039,-2.179793613,-0.057585554,,,,
CL,C3,19.78145297,-7.560651538,15.95521276,C2,21.01695332,-3.553124112,0.043412876,,,,
CL,C3,21.38718639,-8.48447037,13.75074187,C2,22.76824047,-5.61488673,-0.624693852,,,,
CL,C3,22.24600358,-9.731308579,11.15837197,C2,23.8200178,-7.554707653,-2.265434645,,,,
CL,C3,22.20642885,-11.35314168,8.420483397,C2,23.98233222,-8.83082827,-4.897180168,,,,
CL,C3,21.3212285,-12.73414351,5.635823145,C2,23.13608615,-10.3271852,-7.217915904,,,,
CL,C3,19.45712212,-13.32229386,3.513101463,C2,21.255651,-11.75925484,-8.47357978,,,,
CL,C3,17.29051921,-13.47293937,3.381194563,C2,18.72997834,-11.7724616,-9.587868602,,,,
CL,C3,15.02884597,-14.08020749,3.589884046,C2,16.22892924,-11.64320781,-9.505807615,,,,
CL,C3,13.03100428,-14.45772756,5.347099095,C2,14.20778809,-10.92115201,-8.028336418,,,,
CL,C3,11.88834073,-13.39170825,7.928498303,C2,12.99721399,-9.484005982,-5.77690486,,,,
CL,C3,11.12095482,-11.50731786,9.822948522,C2,13.30626466,-7.304551763,-4.209560373,,,,
CL,C3,12.14216488,-9.132746097,11.13330465,C2,13.98416606,-5.665029587,-2.096830896,,,,
CL,C3,13.74698853,-7.830994375,12.99240487,C2,14.92337859,-3.517170818,-0.418200475,,,,
CL,C3,15.1871449,-7.142202285,15.42814996,C2,16.47566725,-2.180989726,0.937039728,,,,
CL,C2,14.57965394,11.09154003,17.0480692,C1,14.56122505,34.35941548,-0.449140055,,,,
CL,C2,17.64201947,10.61574239,14.79616606,C1,17.61496384,33.76815872,1.266087307,,,,
CL,C2,20.65061521,8.62954531,13.20549903,C1,20.44635526,32.08766951,-0.645315958,,,,
CL,C2,22.10541472,5.183418537,12.40230045,C1,22.60009259,29.41026431,-1.411801593,,,,
CL,C2,22.24310558,1.198260265,12.0861307,C1,23.56073423,26.16339312,-2.153795908,,,,
CL,C2,21.48630833,-2.575635824,11.63287726,C1,23.67140257,22.76055556,-2.448265398,,,,
CL,C2,19.64456733,-6.004198,11.59364009,C1,22.44293344,19.63170097,-1.652475471,,,,
CL,C2,16.72441536,-8.23137518,12.06581033,C1,19.83944805,18.13762422,0.90974462,,,,
CL,C2,13.46757404,-7.602563093,13.23369826,C1,16.44713489,18.45330325,2.292088857,,,,
CL,C2,11.89066182,-4.812503484,15.79005418,C1,13.46919634,20.10901879,3.396392897,,,,
CL,C2,10.22425055,-1.739596156,17.57864215,C1,11.27098954,22.71623505,4.45977525,,,,
CL,C2,8.61211158,1.610176139,18.71541294,C1,9.628448991,25.78944324,4.915360315,,,,
CL,C2,7.876671483,5.379827956,19.98717594,C1,8.95377637,29.03592053,4.114511727,,,,
CL,C2,8.389896609,9.001792149,20.06163714,C1,9.362086967,32.11179113,2.512835832,,,,
CL,C2,10.98330915,11.04930842,18.5619024,C1,11.22055712,34.60797002,1.817725236,,,,
CL,C1,15.0599906,35.38651923,20.15162084,skull,18.42446702,-84.16088599,-55.74470937,,,,
CL,C1,19.22597149,34.35583456,19.68166142,skull,22.98494263,-85.45589456,-55.98558529,,,,
CL,C1,21.2114323,31.55276522,17.74506802,skull,26.82789693,-87.57220994,-57.18996488,,,,
CL,C1,22.05382557,27.74980784,15.92494685,skull,30.03399802,-90.3602421,-57.85237366,,,,
CL,C1,22.77291713,24.0265234,16.08507609,skull,32.41037033,-93.71786707,-57.91259264,,,,
